bval E=0.010000,doca E=0.010000,bval E=0.014384,doca E=0.014384,bval E=0.020691,doca E=0.020691,bval E=0.029764,doca E=0.029764,bval E=0.042813,doca E=0.042813,bval E=0.061585,doca E=0.061585,bval E=0.088587,doca E=0.088587,bval E=0.127427,doca E=0.127427,bval E=0.183298,doca E=0.183298,bval E=0.263665,doca E=0.263665,bval E=0.379269,doca E=0.379269,bval E=0.545559,doca E=0.545559,bval E=0.784760,doca E=0.784760,bval E=1.128838,doca E=1.128838,bval E=1.623777,doca E=1.623777,bval E=2.335721,doca E=2.335721,bval E=3.359818,doca E=3.359818,bval E=4.832930,doca E=4.832930,bval E=6.951928,doca E=6.951928,bval E=10.000000,doca E=10.000000
188.678304194066,1464.27654297246,131.167797870713,1017.95450428624,91.186908170194,707.674638216292,63.3924816656237,491.970310525528,44.0699965857597,342.014215810585,30.6371441539898,237.765819021836,21.2987219113072,165.293084561238,14.8067180405299,114.910561644941,10.2935237168087,79.8849946602805,7.15598353520829,55.5354728105099,4.97478820324204,38.6078606301812,3.45843692140297,26.8399065859293,2.40428043379385,18.6589097086167,1.67143843756414,12.9715396139579,1.16197196104887,9.01772089495536,0.807794536681488,6.26905460411284,0.561572942692561,4.35820159962301,0.390401464288102,3.02979035634744,0.27140428559026,2.10628842966098,0.188678304194066,1.46427654297246
188.293640944943,1464.17912401567,130.900382750969,1017.88677932926,91.0010031053589,707.627556314081,63.2632418037773,491.93757952628,43.9801499648251,341.991461455696,30.5746834303552,237.750000358236,21.2552996661924,165.282087540258,14.7765312085322,114.902916595176,10.2725380486645,79.8796798767576,7.14139444989147,55.5317780112915,4.96464597622696,38.6052920323813,3.4513861182449,26.8381209152425,2.39937876623109,18.6576683232189,1.66803083358525,12.970676611772,1.15960301931052,9.01712094205269,0.806147665450423,6.26863752117685,0.560428049676492,4.35791164657051,0.389605542910937,3.02958878307411,0.270850966782531,2.10614829737346,0.188293640944943,1.46417912401567
187.909078281881,1464.08191655798,130.633037557929,1017.81920140494,90.8151466530649,707.580576627914,63.1340357370195,491.90491958689,43.8903268379926,341.968756501108,30.5122390396511,237.734216037369,21.2118887756132,165.271114394099,14.7463522701259,114.895288143015,10.2515578680882,79.8743766317691,7.12680917949229,55.5280912335792,4.95450640131515,38.6027290110746,3.4443371588099,26.8363391212936,2.39447838041133,18.6564296329014,1.66462412066487,12.9698154831866,1.15723469702962,9.0165222916635,0.804501224861716,6.26822134373886,0.559283456039889,4.35762232301368,0.38880982966022,3.02938764742164,0.270297792662809,2.10600846931681,0.187909078281881,1.46408191655798
187.524615973225,1463.98492046794,130.365762130549,1017.75177042189,90.6293387013554,707.533699094257,63.0048633875185,491.872330663189,43.8005271511542,341.946100916116,30.449810944262,237.718466037889,21.1684892134196,165.260165107921,14.7161812071317,114.887676278141,10.2305831624416,79.869084918143,7.11222771522482,55.5244124723869,4.94436947239869,38.6001715627949,3.43729003885181,26.8345612016729,2.38957927338267,18.6551936359889,1.66121829675084,12.9689562270369,1.15486699277954,9.01592494297819,0.802855213923581,6.26780607123603,0.558139161093267,4.35733362856126,0.388014324056627,3.02918694911802,0.269744762897872,2.10586894530193,0.187524615973225,1.46398492046794
187.140253787542,1463.88813561441,130.098556307939,1017.68448628894,90.4435791383802,707.486923649732,62.8757246775171,491.839812711118,43.7107508502535,341.92349467009,30.3873991066084,237.702750338503,21.1251009534866,165.249239666921,14.6860180013876,114.880080990262,10.2096139190986,79.8638047287251,7.09765004831153,55.5207417227411,4.93423518337549,38.5976196840845,3.43024475412851,26.8327871539768,2.38468144219601,18.6539603308104,1.65781335979298,12.9680988421614,1.152499905135,9.01532889518917,0.801209631645172,6.26739170310692,0.556995164147801,4.35704556282294,0.387219025621289,3.02898668789191,0.269191877154814,2.10572972514019,0.187140253787542,1.46388813561441
186.755991493619,1463.79156186659,129.831419929361,1017.61734891515,90.2578678523958,707.440250231121,62.7466195293318,491.807365686727,43.6209978812857,341.900937732475,30.3250034891465,237.68706891797,21.081723969714,165.238338056332,14.655862634749,114.872502269114,10.1886501254454,79.8585360563788,7.08307616998322,55.5170789796805,4.92410352814928,38.5950733714946,3.42320130040189,26.8310169758074,2.37978488390505,18.6527297156992,1.65440930774304,12.9672433274012,1.15013343267207,9.01473414749083,0.799564477036593,6.2669782387915,0.555851464515318,4.35675812540938,0.386423933875796,3.02878686347266,0.268639135101047,2.10559080864342,0.186755991493619,1.46379156186659
186.371828860463,1463.69519909398,129.564352834231,1017.55035820982,90.0722047317653,707.393678775362,62.6175478653536,491.774989546175,43.5312681902974,341.878430072796,30.2626240543682,237.671421755102,21.0383582360265,165.227460261426,14.6257150890885,114.864940104457,10.1676917688798,79.8532788939856,7.06850607147909,55.5134242382564,4.91397450062961,38.5925326215847,3.41615967343793,26.8292506647732,2.37488959556634,18.6515017889923,1.65100613855476,12.9663896816003,1.1477675739682,9.01414069907961,0.797919749108888,6.26656567773111,0.554708061508305,4.35647131593222,0.385629048342193,3.02858747559026,0.268086536404301,2.10545219562393,0.186371828860463,1.46369519909398
185.987765657303,1463.59904716644,129.297354862117,1017.48351408245,89.8865896649575,707.347209219549,62.4885096080469,491.742684245733,43.4415617233865,341.85597166065,30.2002607648011,237.655808828764,20.9950037263736,165.216606267509,14.5955753462959,114.857394486076,10.1467388368117,79.8480332344445,7.0539397440466,55.5097774935323,4.90384809473179,38.5899974309229,3.40911986900659,26.8274882184882,2.36999557423917,18.6502765490314,1.64760385018377,12.9655379036059,1.14540232760217,9.01354854915393,0.796275446874041,6.26615401936852,0.553564954439901,4.35618513400406,0.384834368542979,3.0283885239754,0.267534080732619,2.1053138858945,0.185987765657303,1.46359904716644
185.603801653583,1463.50310595412,129.030425852739,1017.41681644279,89.7010225405473,707.300841500936,62.3595046799495,491.710449741777,43.3518784267017,341.833562465712,30.1379135830084,237.640230117875,20.9516604147293,165.205776059925,14.5654433882784,114.849865403783,10.1257913166632,79.8427990706723,7.03937717894157,55.5061387405838,4.89372430437689,38.5874677960861,3.40208188288186,26.8257296345726,2.36510281698566,18.6490539941618,1.64420244058769,12.9646879922676,1.14303769215412,9.01295769691419,0.794631569344971,6.26574326314785,0.552422142623894,4.35589957923846,0.384039894001104,3.02819000835945,0.266981767754361,2.10517587926835,0.185603801653583,1.46350310595412
185.219936618967,1463.40737532752,128.76356564597,1017.3502652008,89.5155032472147,707.254575556929,62.2305330036727,491.678285990795,43.2622182464432,341.811202457731,30.0755824715887,237.624685601405,20.9083282750926,165.194969624054,14.53531919696,114.842352847413,10.104849195868,79.8375763956034,7.02481836742804,55.5025079744991,4.88360312349178,38.5849437136594,3.39504571084172,26.8239749106527,2.36021132087069,18.6478341227334,1.64080190772603,12.9638399464383,1.14067366620553,9.01236814156281,0.792988115535535,6.26533340851462,0.551279625374723,4.35561465124997,0.383245624239972,3.02799192847441,0.266429597138201,2.10503817555921,0.185219936618967,1.46340737532752
184.836170323337,1463.31185515745,128.496774081832,1017.28386026668,89.3300316737453,707.208411325095,62.1015945019011,491.646192949383,43.1725811288616,341.788891606534,30.0132673931759,237.609175258376,20.8650072814868,165.184186945314,14.5052027542819,114.83485680683,10.0839124618717,79.8323652021899,7.01026330077835,55.4988851903786,4.87348454600903,38.5824251802367,3.38801134866815,26.8222240443603,2.35532108296192,18.6466169330998,1.63740224956026,12.9629937649735,1.13831024833922,9.01177988230421,0.791345084460518,6.26492445491576,0.550137402007475,4.35533034965406,0.382451558783436,3.027794284053,0.265877568553123,2.10490077458124,0.184836170323337,1.46331185515745
184.452502536792,1463.21654531504,128.230051000501,1017.21760155083,89.1446077090294,707.162348743155,61.9726890973919,491.614170574245,43.0829670202585,341.766629882022,29.9509683104391,237.593699067864,20.8216974079597,165.173428009158,14.4750940422026,114.82737727192,10.0629811021319,79.8271654834016,6.99571197027306,55.4952703833348,4.86336856586696,38.5799121924203,3.3809787921471,26.8204770333334,2.35043210032978,18.6454024236191,1.63400346405375,12.9621494467316,1.13594743713935,9.01119291834478,0.789702475135638,6.26451640179955,0.548995471837885,4.35504667406721,0.381657697155798,3.02759707482857,0.265325681668428,2.10476367614908,0.184452502536792,1.46321654531504
184.068933029647,1463.12144567176,127.9633962423,1017.1514889639,88.9592312420619,707.116387748986,61.8438167129753,491.582218822194,42.9933758669858,341.74441725417,29.8886851860827,237.578257008998,20.7783986285837,165.162692801076,14.4449930426971,114.819914232596,10.042055104118,79.8219772322259,6.98116436720093,55.4916635484927,4.85325517700957,38.577404746821,3.3739480370685,26.818733875216,2.34554437004744,18.6441905926533,1.63060554917182,12.961306990574,1.1335852311914,9.01060724889291,0.788060286577538,6.26410924861566,0.547853834182328,4.35476362410684,0.38086403888181,3.02740030053516,0.264773936153725,2.10462688007783,0.184068933029647,1.46312144567176
183.685461572433,1463.02655609939,127.696809647706,1017.08552241676,88.7739021619421,707.070528280622,61.7149772715538,491.550337650151,42.9038076154461,341.722253693032,29.8264179828461,237.562849060957,20.7351109174554,165.151981306594,14.4148997377577,114.812467678796,10.021134455311,79.8168004416677,6.96662048285893,55.4880646809893,4.84314437338656,38.5749028400583,3.36691907922622,26.8169945676578,2.34065788919086,18.6429814385685,1.62720850288166,12.9604663953648,1.1312236290822,9.01002287315896,0.786418517803784,6.26370299481516,0.546712488357825,4.35448119939131,0.380070583486669,3.02720396090747,0.264222331678934,2.10449038618305,0.183685461572433,1.46302655609939
183.302087935897,1462.93187647003,127.430291057341,1017.01970182048,88.5886203578736,707.024770276251,61.5861706961025,491.518527015145,42.814262212092,341.700139168734,29.7641666635035,237.547475202974,20.691834248696,165.141293511275,14.3848141093936,114.805037600483,10.0002191432037,79.8116351047495,6.95208030855217,55.484473775974,4.83303614895334,38.5724064687599,3.3598919144181,26.8152591083146,2.3357726548387,18.641774959735,1.6238123231524,12.959627659971,1.1288626293999,9.00943979035531,0.784777167832868,6.26329763985049,0.545571433682038,4.35419939953998,0.379277330496017,3.02700805568085,0.263670867914287,2.10435419428077,0.183302087935897,1.46293187647003
182.918811891,1462.83740665611,127.163840311982,1016.95402708639,88.4033857191633,706.979113674219,61.4573969096686,491.486786874314,42.7247396034267,341.678073651479,29.7019311908643,237.532135414334,20.6485685964505,165.130629400718,14.3547361396306,114.797623987646,9.97930915530087,79.8064812145115,6.93754383559394,55.4808908286082,4.82293049767095,38.5699156295621,3.3528665384459,26.8135274948479,2.33088866407238,18.6405711545272,1.62041700795506,12.9587907832625,1.12650223073395,9.00885799969629,0.783136235684198,6.26289318317545,0.544430669473266,4.35391822417313,0.378484279435941,3.02681258459135,0.263119544530321,2.10421830418749,0.182918811891,1.46283740665611
182.535633208918,1462.74314653037,126.897457252549,1016.88849812601,88.218198135222,706.933558413023,61.328655835371,491.455117184903,42.6352397360029,341.656057111543,29.6397115277725,237.516829674374,20.6053139348884,165.119988960558,14.3246658105115,114.790226830298,9.95840447911861,79.8013387640112,6.92301105530561,55.4773158340657,4.81282741350607,38.5674303191098,3.3458429471153,26.8117997249252,2.32600591397606,18.6393700213235,1.61702255526256,12.9579557641121,1.12414243167516,9.0082775003982,0.781495720378099,6.26248962424524,0.543290195050447,4.35363767291201,0.377691429832973,3.02661754737567,0.262568361197885,2.10408271572016,0.182535633208918,1.46274314653037
182.152551661038,1462.64909596589,126.631141720115,1016.82311485111,88.0330574955635,706.888104431319,61.1999473964007,491.423517904265,42.5457625564234,341.634089519279,29.5775076371066,237.501557962483,20.5620702382033,165.109372176465,14.2946031040959,114.782846118478,9.93750510218489,79.7962077463237,6.90848195901669,55.4737487875323,4.80272689043104,38.5649505340561,3.33882113623592,26.8100757962198,2.32112440163659,18.6381715585064,1.61362896304971,12.9571226013951,1.12178323081562,9.00769829167935,0.779855620935811,6.26208696251641,0.542150009733154,4.35335774537883,0.376898781214083,3.02642294377115,0.262017317588133,2.10394742869619,0.182152551661038,1.46264909596589
181.769567018964,1462.55525483605,126.364893555898,1016.75787717366,87.8479636898045,706.842751667917,61.0712715160201,491.39198898986,42.456308011341,341.612170845114,29.5153194817799,237.486320258101,20.5188374806126,165.098779034149,14.26454800246,114.775481842251,9.91661101203921,79.7910881545416,6.89395653806473,55.470189684206,4.79262892242379,38.5624762710628,3.33180110162124,26.808355706411,2.31624412414355,18.6369757644625,1.6102362292932,12.9562912939901,1.11942462674875,9.00712037275998,0.778215936379487,6.26168519744689,0.541010112841594,4.35307844119674,0.376106333106685,3.02622877351582,0.261466413372526,2.10381244293345,0.181769567018964,1.46255525483605
181.38667905451,1462.46162301456,126.098712601266,1016.69278500587,87.6629166076649,706.797500061779,60.9426281175629,491.360530399258,42.3668760474578,341.590301059549,29.4531470247403,237.471116540723,20.475615636358,165.088209519353,14.2345004876967,114.768133991706,9.89572219623271,79.7859799817748,6.87943478379537,55.4666385192969,4.78253350346788,38.5600075268,3.3247828390887,26.8066394531839,2.31136507858924,18.6357826375826,1.60684435197162,12.9554618407783,1.11706661806927,9.00654374286234,0.776576665732188,6.26128432849599,0.539870503696607,4.35279975998986,0.375314085038632,3.02603503634837,0.260915648222829,2.10367775825029,0.18138667905451,1.46246162301456
181.003887539701,1462.36820037545,125.832598697733,1016.62783826015,87.4779161389662,706.752349552024,60.8140171244341,491.329142090133,42.2774666115254,341.568480133161,29.3909902289698,237.455946789892,20.4324046797049,165.077663617855,14.2044605419155,114.760802556955,9.87483864232807,79.7808832211508,6.86491668756227,55.4630952880272,4.77244062755241,38.5575442979461,3.31776634445955,26.8049270342293,2.30648726206864,18.6345921762614,1.60345332906542,12.9546342406436,1.11470920337321,9.00596840121062,0.774937808017884,6.26088435512437,0.538731181619662,4.35252170138325,0.374522036538214,3.02584173200814,0.260365021811116,2.10354337446549,0.181003887539701,1.46236820037545
180.621192246776,1462.27498679305,125.566551686961,1016.56303684917,87.2929621736324,706.707300077925,60.6854384601096,491.297824020268,42.1880796503449,341.546708036601,29.3288490574849,237.440810985205,20.3892045849425,165.067141315473,14.1744281472425,114.75348752814,9.85396033789946,79.7757978658144,6.8504022407271,55.4595599856314,4.7623502886721,38.5550865811882,3.31075161355897,26.8032184472442,2.30161067167943,18.6334043788977,1.60006315855694,12.9538084924731,1.1123523812579,9.00539434703098,0.773299362261446,6.26048527679407,0.537592145932859,4.35224426500292,0.373730187134159,3.02564886023513,0.259814533809759,2.10340929139831,0.180621192246776,1.46227498679305
180.238592948182,1462.18198214205,125.300571410756,1016.49838068578,87.1080546016895,706.662351578908,60.5568920481362,491.266576147552,42.0987151107665,341.524984740593,29.2667234733363,237.425709106311,20.3460153263841,165.056642598057,14.1444032858205,114.746188895423,9.8330872705326,79.7707239089279,6.83589143465954,55.4560326073558,4.7522624808272,38.5526343732216,3.30373864221597,26.8015136899311,2.29673530452198,18.6322192438944,1.59667383843035,12.9529845951563,1.10999615032196,9.00482157955156,0.77166132748865,6.26008709296849,0.536453395958923,4.35196745047582,0.372938536355631,3.02545642077002,0.259264183891438,2.10327550886846,0.180238592948182,1.46218198214205
179.856089416579,1462.08918629741,125.034657711073,1016.43386968307,86.9231933132647,706.617503994552,60.4283778121312,491.235398429982,42.0093729396895,341.503310215937,29.2046134396087,237.41064113291,20.3028368783663,165.046167451495,14.1143859398084,114.738906648995,9.81221942782464,79.7656613436708,6.8213842607372,55.4525131484589,4.74217719802349,38.5501876707501,3.29672742626342,26.7998127599985,2.29186115769932,18.6310367696584,1.59328536667173,12.9521625475858,1.10764050916531,9.00425009800242,0.77002370272617,6.25968980311238,0.535314931021205,4.35169125742986,0.372147083732229,3.02526441335411,0.258713971729133,2.10314202669611,0.179856089416579,1.46208918629741
